drive_file_id,filename,admin_tree,theme,use_case,admin_level,page_size,page_num,admin0,admin1,admin2,admin3,admin4,title,description,date,bbox_west,bbox_south,bbox_east,bbox_north,keywords,license,source_attribution,spatial_level,grid3id,width_px,height_px,overview_key
1RavGNTDQ5-xHgmushao5XInDFXj5qRlv,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_POUR-TOUS_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Pour-Tous,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Pour-Tous,"Microplanning: Pour-Tous, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.44899901100007,-10.516897640999957,23.580662096000026,-10.33482141099995,"cod,public-health,kasaji,kisenge,lualaba,microplanning,pour-tous",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_D1FE3C827D,5846,4134,
1oQQCXmc2sCYePe2yMjuo86ERNdKe2B5P,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_KAMBALALA_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Kambalala,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Kambalala,"Microplanning: Kambalala, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.151857582000048,-10.534451901999944,23.402397179000047,-10.25148345599996,"cod,public-health,kambalala,kasaji,kisenge,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_3114CC4B84,5846,4134,
1A8Qgy95XcA2fO7CJ058sNxg95fSrbrCZ,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_LUEU_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Lueu,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Lueu,"Microplanning: Lueu, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.23949632500006,-10.389776420999965,23.730925117000027,-10.165507193999929,"cod,public-health,kasaji,kisenge,lualaba,lueu,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_C3DC62645C,5846,4134,
1dHr0Sq2Bpyt8Bf_8Ey7jvszxFQw4ePGv,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_MALONGA-A_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Malonga-A,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Malonga-A,"Microplanning: Malonga-A, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.043217000000027,-10.540565374999971,23.304710630000045,-10.278279925999925,"cod,public-health,kasaji,kisenge,lualaba,malonga-a,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_475C122162,5846,4134,
1lXwrPJNVgZyPUAN7_ZN6UqAAoPWOfXv9,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_KAPALU_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Kapalu,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Kapalu,"Microplanning: Kapalu, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.008085315000073,-10.23042886899998,23.262679682000055,-9.984630787999947,"cod,public-health,kapalu,kasaji,kisenge,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_2A0FB5189B,5846,4134,
1f6AzQwSGqdApXI4nwgDahlduMSLJtkfq,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_MALONGA-B_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Malonga-B,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Malonga-B,"Microplanning: Malonga-B, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.004467310000052,-10.575063206999971,23.240239261000056,-10.40522293999993,"cod,public-health,kasaji,kisenge,lualaba,malonga-b,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_F340BA5195,5846,4134,
1QUUylXP6kmUe_zL6kC-oYx7rr5xwVF60,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_KISENGE-B_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Kisenge-B,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Kisenge-B,"Microplanning: Kisenge-B, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.04779077300003,-10.726881053999932,23.279081021000025,-10.511275498999964,"cod,public-health,kasaji,kisenge,kisenge-b,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_67038DA3BD,5846,4134,
1pLa3z2rQPs6f7yfrldgv2KnN7TVMbF6R,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_KISENGE-A_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Kisenge-A,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Kisenge-A,"Microplanning: Kisenge-A, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.119452263000028,-10.818995806999965,23.39398387700004,-10.631177327999978,"cod,public-health,kasaji,kisenge,kisenge-a,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_6016B6C5AA,5846,4134,
1v2IVed3m4NQj5uHpQhhPZUWWekEhQy2b,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_METHO-KASAJI_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Metho-Kasaji,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Metho-Kasaji,"Microplanning: Metho-Kasaji, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.429177166000045,-10.42396589499998,23.47297706100005,-10.356038449999971,"cod,public-health,kasaji,kisenge,lualaba,metho-kasaji,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_BDBFF2AFF9,5846,4134,
1XHPfzcwhd7a_814hJlCotM_G0hmGbREq,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_NICHE-KASAJI_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Niche-Kasaji,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Niche-Kasaji,"Microplanning: Niche-Kasaji, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.24694174700005,-10.477009603999932,23.443663494000077,-10.262993194999979,"cod,public-health,kasaji,kisenge,lualaba,microplanning,niche-kasaji",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_7A6FEC2B06,5846,4134,
1noKpZOIh3S5wAYlr7vVwi3eYw2NffRi9,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_KISENGE-SITE_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Kisenge-Site,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Kisenge-Site,"Microplanning: Kisenge-Site, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.204353180000055,-10.794295295999973,23.530497204000028,-10.506419899999969,"cod,public-health,kasaji,kisenge,kisenge-site,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_C4D90A47DA,5846,4134,
1e1U6iTIguanWl9rkqnxV-E0ZpOJfbmLD,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_DIVUMA-GARE_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Divuma-Gare,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Divuma-Gare,"Microplanning: Divuma-Gare, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.79620231800004,-10.795731943999954,23.095343589000038,-10.486193423999964,"cod,divuma-gare,public-health,kasaji,kisenge,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_24180C02BF,5846,4134,
1m0w7hv3zyxVKvASVR5qqPu6eMB1n1isO,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_KAZEMBE_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Kazembe,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Kazembe,"Microplanning: Kazembe, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.394901617000073,-10.68609872999997,23.738692443000048,-10.415947367999934,"cod,public-health,kasaji,kazembe,kisenge,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_FC5A015C57,5846,4134,
1j-0dZYVB6_9AgOVS4ngblgC2enY2kzof,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_DE-LA-MISSION_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_De-La-Mission,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,De-La-Mission,"Microplanning: De-La-Mission, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.43860373800004,-10.381920538999964,23.45155316900008,-10.35915919599995,"cod,de-la-mission,public-health,kasaji,kisenge,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_7B099FCC86,5846,4134,
1wHI2NhnDk710MdbqPtZWPhqqdgpi9cY_,a2_microplanification_COD_LUALABA_KISENGE_KASAJI_KAKOPA_20251009.jpg,COD_Lualaba_Kisenge_Kasaji_Kakopa,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kasaji,Kakopa,"Microplanning: Kakopa, Kasaji, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.545031278000067,-10.559227560999943,23.770279997000046,-10.236752320999926,"cod,public-health,kakopa,kasaji,kisenge,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_A6C10E735B,5846,4134,
1JOEHU6pnhV6KSGZr4cTywwRm-IpFSfSl,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_MBOKO_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Mboko,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Mboko,"Microplanning: Mboko, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,21.834268201000043,-9.418149950999975,22.442542400000036,-8.590373882999927,"cod,public-health,kisenge,lualaba,mboko,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_2FB901729E,5846,4134,
1htK1rlOGxQ7yjy63g2yUrM6-d_lP0VnU,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_MWATSHIWALWA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Mwatshiwalwa,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Mwatshiwalwa,"Microplanning: Mwatshiwalwa, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,21.79115260100008,-9.881984492999948,22.39253451700006,-9.269756948999941,"cod,public-health,kisenge,lualaba,microplanning,mwatshiwalwa,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_6850046183,5846,4134,
1H1QZtmiG7TLV6qu9ny7Akivt42pLrLcK,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_KANGAMBA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Kangamba,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Kangamba,"Microplanning: Kangamba, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.113186934000055,-10.07292698599997,22.64912411000006,-9.513051820999976,"cod,public-health,kangamba,kisenge,lualaba,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_C6C36FC6D8,5846,4134,
15syBnoAQKhWpEJFdPyAHTMEvRHgGSWJT,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_TSHIMBUNGU_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Tshimbungu,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Tshimbungu,"Microplanning: Tshimbungu, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.604662865000023,-9.446111519999931,23.123198826000078,-8.948448842999937,"cod,public-health,kisenge,lualaba,microplanning,sandoa,tshimbungu",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_53F5DF5E8D,5846,4134,
148ZRkVDQlMnW2meU5NAimthAaAE00YAv,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_KAMWILA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Kamwila,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Kamwila,"Microplanning: Kamwila, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.895804861000045,-9.652863686999979,23.282950946000028,-9.150507560999927,"cod,public-health,kamwila,kisenge,lualaba,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_45410CD200,5846,4134,
1PXmZjKXHgKcl-7_V4gi237fcxeCCakeG,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_SAPINDJI_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Sapindji,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Sapindji,"Microplanning: Sapindji, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.126534310000068,-9.731079299999976,23.47430417100003,-9.209054756999933,"cod,public-health,kisenge,lualaba,microplanning,sandoa,sapindji",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_5142E415BD,5846,4134,
1qh6wqrw-LJ83oPInFqRxx4loinDfAD1-,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_SAYAVA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Sayava,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Sayava,"Microplanning: Sayava, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.63014548700005,-10.042013846999964,22.91617891800007,-9.834621126999934,"cod,public-health,kisenge,lualaba,microplanning,sandoa,sayava",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_40E471EDE0,5846,4134,
1C54ImQ8UBuRmFBLA3eqI7o9HPyOro4OZ,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_TSHIBAMBA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Tshibamba,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Tshibamba,"Microplanning: Tshibamba, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.35083350000008,-9.404449901999953,22.698358228000075,-8.978654970999969,"cod,public-health,kisenge,lualaba,microplanning,sandoa,tshibamba",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_AA36B3046D,5846,4134,
1PwbwvrI8n8RTdsfDPLYR9aJaE18nBAhR,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_TSHIKWEJI_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Tshikweji,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Tshikweji,"Microplanning: Tshikweji, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.321557229000064,-9.604538547999937,22.78046573000006,-9.334558588999926,"cod,public-health,kisenge,lualaba,microplanning,sandoa,tshikweji",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_19F54F8DFB,5846,4134,
16446aYRRHicBcovYh_s04WKXwCn4rZt4,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_LUBANDA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Lubanda,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Lubanda,"Microplanning: Lubanda, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.874102811000057,-9.950915274999943,23.090781075000052,-9.748983917999965,"cod,public-health,kisenge,lualaba,lubanda,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_9CD72CF385,5846,4134,
10U1Utd3I3M0rXgY6W52YdFH80l14C5Fr,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_KAWELE_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Kawele,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Kawele,"Microplanning: Kawele, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.033807602000024,-9.77628832299996,23.16739330100006,-9.618314832999943,"cod,public-health,kawele,kisenge,lualaba,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_E56136AA45,5846,4134,
11K81WFKeRUv37LNXxnfVvMu8VFBP2A-R,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_SWANAMUME_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Swanamume,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Swanamume,"Microplanning: Swanamume, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.072803816000032,-9.943644641999981,23.26944790300007,-9.693843025999968,"cod,public-health,kisenge,lualaba,microplanning,sandoa,swanamume",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_F7040F45ED,5846,4134,
1jZ0ipFjGHXxWZX-6SEzQENIJjQkvFmVs,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_TSHIMBALANGA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Tshimbalanga,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Tshimbalanga,"Microplanning: Tshimbalanga, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.985738420000075,-9.790012199999978,23.09440106200003,-9.644305251999981,"cod,public-health,kisenge,lualaba,microplanning,sandoa,tshimbalanga",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_75EF1BA906,5846,4134,
1Hv_9Hz-OZgOnzVgf8NR9_y84CckkpIvd,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_MUFULWA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Mufulwa,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Mufulwa,"Microplanning: Mufulwa, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.218487752000044,-10.070354604999977,23.530995972000028,-9.662537458999964,"cod,public-health,kisenge,lualaba,microplanning,mufulwa,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_D41D5270CF,5846,4134,
16fvKpnwZlhEfiqB8OL6oiF5Rrtl3F_z1,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_MBAKO_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Mbako,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Mbako,"Microplanning: Mbako, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.752777734000063,-9.757737223999982,22.866101594000042,-9.682146187999933,"cod,public-health,kisenge,lualaba,mbako,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_B7E1DADEBC,5846,4134,
1sjSdMmbrnwlfrkPFzStsK5EHaF3ETczS,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_SATELLITE-2_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Satellite-2,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Satellite-2,"Microplanning: Satellite-2, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.87312552000003,-9.79542706799998,22.937318683000058,-9.685009893999961,"cod,public-health,kisenge,lualaba,microplanning,sandoa,satellite-2",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_3DA716949E,5846,4134,
10PhCdN9Q9szTohEGyULNBVKy1Y2B2vFU,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_LULUA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Lulua,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Lulua,"Microplanning: Lulua, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.832690273000026,-9.793480752999926,22.90217519500004,-9.688659266999935,"cod,public-health,kisenge,lualaba,lulua,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_4665C3154D,5846,4134,
1kv27Hcs6K6W6Ss1HgPs7adESUj4_qPDN,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_SAMUTOMA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Samutoma,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Samutoma,"Microplanning: Samutoma, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.472873148000076,-9.832047858999942,22.866840041000046,-9.531260215999964,"cod,public-health,kisenge,lualaba,microplanning,samutoma,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_7C4BE80263,5846,4134,
1paSkXO29S3Mt1CyH-jZ7P-g4mrUJtXjL,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_KABAJI_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Kabaji,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Kabaji,"Microplanning: Kabaji, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.841709860000037,-9.702005405999955,22.87999730200005,-9.668937394999944,"cod,public-health,kabaji,kisenge,lualaba,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_63E32BCEAE,5846,4134,
1cTba0USoz1pKCwY5lqJahFdEn15befYX,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_KAMULEMBE_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Kamulembe,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Kamulembe,"Microplanning: Kamulembe, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.764630556000043,-9.690001724999945,22.932229746000075,-9.477989731999969,"cod,public-health,kamulembe,kisenge,lualaba,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_69B2856589,5846,4134,
15aTCABDbFydE5_WQJ4lWBKVnpukKb6wk,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_NDOLO_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Ndolo,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Ndolo,"Microplanning: Ndolo, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,23.026094399000044,-10.098139299999957,23.464445632000036,-9.858910703999982,"cod,public-health,kisenge,lualaba,microplanning,ndolo,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_C80ED5E30A,5846,4134,
1nIe6aqjJ976MMFBtsS16U873n-phxCh-,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_MUTEBA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Muteba,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Muteba,"Microplanning: Muteba, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.584932500000036,-9.50470796999997,22.906948000000057,-9.14008887999995,"cod,public-health,kisenge,lualaba,microplanning,muteba,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_FB0BF92214,5846,4134,
1v2lyggY8VRFkaomV_M8mJbsypWnmqpMn,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_KABELENGE_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Kabelenge,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Kabelenge,"Microplanning: Kabelenge, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.60667371900007,-9.868741777999958,22.826428469000064,-9.729793920999953,"cod,public-health,kabelenge,kisenge,lualaba,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_E51563A0DE,5846,4134,
1_-hn4QEJ7NVRwRaacsP7i3PR5i-3rd5s,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_KASAO_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Kasao,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Kasao,"Microplanning: Kasao, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.878126304000034,-10.067748799999947,23.031145112000047,-9.924209719999965,"cod,public-health,kasao,kisenge,lualaba,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_5438BE2BC9,5846,4134,
10YRKPyhhjNMF04qGcUAhhZgPrwADsmuw,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_MAS_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Mas,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Mas,"Microplanning: Mas, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.915392548000057,-9.783836870999949,23.023668257000054,-9.600563552999972,"cod,public-health,kisenge,lualaba,mas,microplanning,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_2188C956B5,5846,4134,
1Tm9y-UsMwn8H6dOsCEa9vz9G0fXtotjT,a2_microplanification_COD_LUALABA_KISENGE_SANDOA_MWAJINGA_20251009.jpg,COD_Lualaba_Kisenge_Sandoa_Mwajinga,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Sandoa,Mwajinga,"Microplanning: Mwajinga, Sandoa, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.771705045000033,-9.90029952499998,22.923700489000055,-9.74794097299997,"cod,public-health,kisenge,lualaba,microplanning,mwajinga,sandoa",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_59CFB6651C,5846,4134,
1UtvsObweUx8b5tG6PuNqrI88sPpPG8Jw,a2_microplanification_COD_LUALABA_KISENGE_KALAMBA_CHIBALAKA_20251009.jpg,COD_Lualaba_Kisenge_Kalamba_Chibalaka,public-health,microplanning,4,a2,1-1,COD,Lualaba,Kisenge,Kalamba,Chibalaka,"Microplanning: Chibalaka, Kalamba, Kisenge, Lualaba, COD, Congo, The Democratic Republic of the (2025)",,2025-10-09,22.91307565900007,-9.171557321999956,23.44514109200003,-8.62389092899997,"chibalaka,cod,public-health,kalamba,kisenge,lualaba,microplanning",CC-BY-4.0,CIESIN Columbia University,airesante,GRID3_LL_95B98D6A06,5846,4134,
